sample,subject,condition,mmse
9,313,no_back,1.593317849940717
10,313,no_back,1.5504484655622506
0,314,two_back,1.6184245802516435
1,314,two_back,1.6837199999449444
2,314,two_back,1.7626046357467138
3,314,two_back,1.6917906355724464
4,314,two_back,1.6482198628911262
5,314,two_back,1.6395274245355296
6,314,two_back,1.6436529076646527
7,314,two_back,1.7081480754192624
8,314,two_back,1.6356222356932408
9,314,two_back,1.6600261732668449
10,314,two_back,1.6469428078084438
0,314,no_back,1.6634963412201915
1,314,no_back,1.625614747577807
2,314,no_back,1.622679992110349
3,314,no_back,1.513494929045488
4,314,no_back,1.6646050111366313
5,314,no_back,1.7893826206122951
6,314,no_back,1.7492201696486405
7,314,no_back,1.714075233408587
8,314,no_back,1.650808574016169
9,314,no_back,1.7512865194284106
10,314,no_back,1.6943924817187153
0,315,two_back,1.4921103855464162
1,315,two_back,1.6146537502132952
2,315,two_back,1.5646104218858987
3,315,two_back,1.620972490284909
4,315,two_back,1.6855090905598362
5,315,two_back,1.6062757963308782
6,315,two_back,1.5756365892060253
7,315,two_back,1.5583530889135013
8,315,two_back,1.6093175682495877
9,315,two_back,1.672700744604506
10,315,two_back,1.5080305348840948
0,315,no_back,1.586847998022963
1,315,no_back,1.5243948199988588
2,315,no_back,1.5304858736195142
3,315,no_back,1.5593883743504369
4,315,no_back,1.5757660712131072
5,315,no_back,1.5698909191292094
6,315,no_back,1.6137233335988803
7,315,no_back,1.5942853188194077
8,315,no_back,1.5103477882662433
9,315,no_back,1.6043554808222147
10,315,no_back,1.619436207552353
0,316,two_back,1.5955075383444421
1,316,two_back,1.7815128937079827
2,316,two_back,1.7657746509410135
3,316,two_back,1.760426856864689
4,316,two_back,1.762259604673948
5,316,two_back,1.709082705468982
6,316,two_back,1.6485119550092366
7,316,two_back,1.7535473805370732
8,316,two_back,1.7306537831132027
9,316,two_back,1.7625192220352954
10,316,two_back,1.6451200976144391
0,316,no_back,1.8032971111266827
1,316,no_back,1.729538602199238
2,316,no_back,1.7477814964168772
3,316,no_back,1.7651120446813098
4,316,no_back,1.7122705375332696
5,316,no_back,1.7281613191308463
6,316,no_back,1.6825380354414545
7,316,no_back,1.6604292629412691
8,316,no_back,1.6534679995071169
9,316,no_back,1.7298732396117442
10,316,no_back,1.7118411129921434
0,317,two_back,1.5306926199781314
1,317,two_back,1.5720379561825408
2,317,two_back,1.549095647281182
3,317,two_back,1.6469851157694213
4,317,two_back,1.7546275591601541
5,317,two_back,1.6552795639440945
6,317,two_back,1.4269779377563343
7,317,two_back,1.2831535178957882
8,317,two_back,1.7095165867484643
9,317,two_back,1.674954174394139
10,317,two_back,1.5906973101843247
0,317,no_back,1.7146758846221415
1,317,no_back,1.7405866361911209
2,317,no_back,1.698926120059509
3,317,no_back,1.752489127051711
4,317,no_back,1.783710599784194
5,317,no_back,1.6536742480560926
6,317,no_back,1.6476036406863372
7,317,no_back,1.4031076078698546
8,317,no_back,1.4699329998898136
9,317,no_back,1.6881460209001535
10,317,no_back,1.732649450053235
0,318,two_back,1.6207949901217986
1,318,two_back,1.8068091987755561
2,318,two_back,1.6779130629027756
3,318,two_back,1.641127397052715
4,318,two_back,1.750234820115312
5,318,two_back,1.7438037192714058
6,318,two_back,1.748055395167888
7,318,two_back,1.6281541297514632
8,318,two_back,1.6498571211137456
9,318,two_back,1.7721585022693314
10,318,two_back,1.6288024751290409
0,318,no_back,1.826935796458494
1,318,no_back,1.7835333102054327
2,318,no_back,1.7759541696121406
3,318,no_back,1.7712317026404016
4,318,no_back,1.6320833159528798
5,318,no_back,1.7488735263777182
6,318,no_back,1.7730126224276233
7,318,no_back,1.6997090331355993
8,318,no_back,1.7432470988857656
9,318,no_back,1.6721328477940445
10,318,no_back,1.8459261560175204
0,319,two_back,1.3203243299470893
1,319,two_back,1.4454819570707846
2,319,two_back,1.370679009405655
3,319,two_back,1.3301372807180232
4,319,two_back,1.3753387382596984
5,319,two_back,1.466155446385912
6,319,two_back,1.5509410737988292
7,319,two_back,1.4616286862623968
8,319,two_back,1.4069794914340081
9,319,two_back,1.4967742198710792
10,319,two_back,1.3387864170017045
0,319,no_back,1.337463882343981
1,319,no_back,1.3072201368907392
2,319,no_back,1.3257820457696923
3,319,no_back,1.3765746920372564
4,319,no_back,1.3086687809505975
5,319,no_back,1.2968781489504937
6,319,no_back,1.2713165806894005
7,319,no_back,1.2730226001888694
8,319,no_back,1.3332983204118063
9,319,no_back,1.344981481716732
10,319,no_back,1.4009918696569104
0,320,two_back,1.7635131145503102
1,320,two_back,1.7780356194346827
2,320,two_back,1.8275416525838477
3,320,two_back,1.7870593582213992
4,320,two_back,1.8007824918616981
5,320,two_back,1.8113220450815106
6,320,two_back,1.7991603473302353
7,320,two_back,1.8131960838158898
8,320,two_back,1.7738294399788361
9,320,two_back,1.8113956346771416
10,320,two_back,1.8217096132831532
0,320,no_back,1.7376830171872573
1,320,no_back,1.8014796444974128
2,320,no_back,1.7444226887622492
3,320,no_back,1.8129103253711591
4,320,no_back,1.7941442492477988
5,320,no_back,1.7558492278246622
6,320,no_back,1.775178133022711
7,320,no_back,1.8482278280676772
8,320,no_back,1.8183519473077496
9,320,no_back,1.7596456438618022
10,320,no_back,1.6976028535440384
0,321,two_back,1.7659391651384602
1,321,two_back,1.8406186125603616
2,321,two_back,1.8724941176408052
3,321,two_back,1.920312520204253
4,321,two_back,1.8961140653519937
5,321,two_back,1.8719473727347262
6,321,two_back,1.8615662988279769
7,321,two_back,1.9097140714097793
8,321,two_back,1.9210726196418213
9,321,two_back,1.864127414564468
10,321,two_back,1.749890263436738
0,321,no_back,1.872351341333326
1,321,no_back,1.8559451600245627
2,321,no_back,1.7879988230301949
3,321,no_back,1.8143058450316236
4,321,no_back,1.8545492286258758
5,321,no_back,1.8818523260485782
6,321,no_back,1.8542977356413919
7,321,no_back,1.8225037831514237
8,321,no_back,1.8214168779803983
9,321,no_back,1.8724218251587885
10,321,no_back,1.859444454134752
0,322,two_back,1.093376744009997
1,322,two_back,1.539884973724444
2,322,two_back,1.6835469055059238
3,322,two_back,1.4710057232955018
4,322,two_back,1.5663316913574143
5,322,two_back,1.7809531579940012
6,322,two_back,1.6121185125238877
7,322,two_back,1.458774711252114
8,322,two_back,1.492312842089241
9,322,two_back,1.589235205116581
10,322,two_back,1.1106694501114196
0,322,no_back,1.7604726143741818
1,322,no_back,1.690720297127392
2,322,no_back,1.6191592967092223
3,322,no_back,1.6261441713400908
4,322,no_back,1.6707288757372336
5,322,no_back,1.6721025364032418
6,322,no_back,1.766392345847136
7,322,no_back,1.6564035403013972
8,322,no_back,1.6000608409924804
9,322,no_back,1.6422277352570913
10,322,no_back,1.7164736707955497
0,323,two_back,1.5744227258689152
1,323,two_back,1.5933220291249472
2,323,two_back,1.4859500121837173
3,323,two_back,1.5394598948805884
4,323,two_back,1.6162256111588267
5,323,two_back,1.6966912173214366
6,323,two_back,1.657560519836419
7,323,two_back,1.5672227573897275
8,323,two_back,1.5892170792351223
9,323,two_back,1.6247197460874976
10,323,two_back,1.557211526450558
0,323,no_back,1.6663352341231823
1,323,no_back,1.6467403080745384
2,323,no_back,1.6179586450276906
3,323,no_back,1.6577827883529987
4,323,no_back,1.554389172816915
5,323,no_back,1.59269347120355
6,323,no_back,1.5930892015551084
7,323,no_back,1.5307937706456105
8,323,no_back,1.643928902454168
9,323,no_back,1.5956405410548231
10,323,no_back,1.6307443381580509
0,324,two_back,1.2826868109736937
1,324,two_back,1.5161988380838576
2,324,two_back,1.6519646994523312
3,324,two_back,1.6166421046426163
4,324,two_back,1.6247916014049553
5,324,two_back,1.5422160303966892
6,324,two_back,1.399473420495357
7,324,two_back,1.4385352597937868
8,324,two_back,1.5903441098560491
9,324,two_back,1.611730049930685
10,324,two_back,1.331259391484561
0,324,no_back,1.6279495569427083
1,324,no_back,1.4921653921064275
2,324,no_back,1.4304315316370455
3,324,no_back,1.4527834591200954
4,324,no_back,1.4657064606298018
5,324,no_back,1.4915957768693047
6,324,no_back,1.5979169631347625
7,324,no_back,1.4749965285790492
8,324,no_back,1.3635361624642064
9,324,no_back,1.4454361111012823
10,324,no_back,1.5574674089864118
0,325,two_back,1.6032323858581323
1,325,two_back,1.714724467697684
2,325,two_back,1.7404225157374906
3,325,two_back,1.7449211353047969
4,325,two_back,1.7960617796498035
5,325,two_back,1.6991414681468986
6,325,two_back,1.647975661251818
7,325,two_back,1.6813005991704433
8,325,two_back,1.7381494669379531
9,325,two_back,1.774028569782092
10,325,two_back,1.5947991821341085
0,325,no_back,1.7278087293754887
1,325,no_back,1.7806592362034162
2,325,no_back,1.7650520557346385
3,325,no_back,1.6922424079451315
4,325,no_back,1.668983452271519
5,325,no_back,1.6704071632116404
6,325,no_back,1.7313721248400744
7,325,no_back,1.6695331594412952
8,325,no_back,1.5865724446391107
9,325,no_back,1.6086640982656417
10,325,no_back,1.6285701140010798
0,326,two_back,1.5092784487087298
1,326,two_back,1.5522780195000379
2,326,two_back,1.6447658531366238
3,326,two_back,1.6626948421556673
4,326,two_back,1.6113180682523953
5,326,two_back,1.5237123235176606
6,326,two_back,1.4268140429457488
7,326,two_back,1.499509380642067
8,326,two_back,1.6259353343327796
9,326,two_back,1.6212811077555214
10,326,two_back,1.5066885031352306
0,326,no_back,1.465912297939734
1,326,no_back,1.4314974389037862
2,326,no_back,1.430853543064325
3,326,no_back,1.4453500475291792
4,326,no_back,1.2775142284444878
5,326,no_back,1.3222736655767255
6,326,no_back,1.5126339397137283
7,326,no_back,1.4252750721042584
8,326,no_back,1.2978435788816083
9,326,no_back,1.2985076380462812
10,326,no_back,1.3595272035580834
0,327,two_back,1.5134493094443124
1,327,two_back,1.6143619782902987
2,327,two_back,1.7622522346715772
3,327,two_back,1.6880163964227666
4,327,two_back,1.613288466777114
5,327,two_back,1.6199655213093849
6,327,two_back,1.6873590409724681
7,327,two_back,1.7447995465030275
8,327,two_back,1.6468320957488936
9,327,two_back,1.5696429141557608
10,327,two_back,1.4539671448016818
0,327,no_back,1.6652322952808989
1,327,no_back,1.7812385665605635
2,327,no_back,1.792901959266284
3,327,no_back,1.8002971307305164
4,327,no_back,1.8104998871457885
5,327,no_back,1.7464762205314004
6,327,no_back,1.7130856323793933
7,327,no_back,1.6409996466340282
8,327,no_back,1.632427079006676
9,327,no_back,1.7504040305608835
10,327,no_back,1.6102566569111707
0,328,two_back,0.9857441915314902
1,328,two_back,1.010799469038908
2,328,two_back,1.319305382922502
3,328,two_back,1.5479730306689707
4,328,two_back,1.428386425439911
5,328,two_back,1.2644037815570366
6,328,two_back,1.2848990493023151
7,328,two_back,1.5265679792724614
8,328,two_back,1.4940069346993818
9,328,two_back,1.4052529157799987
10,328,two_back,1.3268208869830498
0,328,no_back,1.1612192362060512
1,328,no_back,1.1558927814883273
2,328,no_back,1.3516382603166794
3,328,no_back,1.279708187140387
4,328,no_back,1.2016417420601795
5,328,no_back,1.406125858198917
6,328,no_back,1.363813449183676
7,328,no_back,1.393745279969202
8,328,no_back,1.30244319694743
9,328,no_back,1.254831221559427
10,328,no_back,1.0982656381749947
0,329,two_back,1.5017857042096823
1,329,two_back,1.5977733856218381
2,329,two_back,1.4329170758185796
3,329,two_back,1.497978961015269
4,329,two_back,1.6299931402693288
5,329,two_back,1.5893870791548823
6,329,two_back,1.6000541549769955
7,329,two_back,1.4932869585520578
8,329,two_back,1.5283533608464137
9,329,two_back,1.6076651242611386
10,329,two_back,1.4788261280274664
0,329,no_back,1.5605715064765073
1,329,no_back,1.4666053379226247
2,329,no_back,1.454260963336293
3,329,no_back,1.372704658870662
4,329,no_back,1.4203037726226735
5,329,no_back,1.5811958585571637
6,329,no_back,1.6252843554212735
7,329,no_back,1.6564907311456096
8,329,no_back,1.475784599813328
9,329,no_back,1.5216446198480982
10,329,no_back,1.5682396661784943
0,330,two_back,1.1395208132563448
1,330,two_back,1.274591271184125
2,330,two_back,1.309969142930566
3,330,two_back,1.3196155369412785
4,330,two_back,1.4299222988989673
5,330,two_back,1.4943362662863582
6,330,two_back,1.455860470350172
7,330,two_back,1.371665784485124
8,330,two_back,1.3398433687199716
9,330,two_back,1.4610586168413215
10,330,two_back,1.1700882726231934
0,330,no_back,1.4367233425780865
1,330,no_back,1.3736631282750935
2,330,no_back,1.3598800270194877
3,330,no_back,1.3684358239208805
4,330,no_back,1.3930092623840196
5,330,no_back,1.4101286678513807
6,330,no_back,1.3644560914873467
7,330,no_back,1.4610096832757438
8,330,no_back,1.4884722500076375
9,330,no_back,1.4484317964040316
10,330,no_back,1.512793799009354
0,331,two_back,1.6277908502809688
1,331,two_back,1.5401482022767854
2,331,two_back,1.4599229844862593
3,331,two_back,1.4271432634281926
4,331,two_back,1.5370244028752882
5,331,two_back,1.2940300185729292
6,331,two_back,1.3375599724331253
7,331,two_back,1.4904632478290831
8,331,two_back,1.5656401676555467
9,331,two_back,1.647838344456456
10,331,two_back,1.6968262859154009
0,331,no_back,1.268276985860098
1,331,no_back,1.272658396947089
2,331,no_back,1.4801692770931518
3,331,no_back,1.0571089590506138
4,331,no_back,1.016382368149309
5,331,no_back,1.4368072359250494
6,331,no_back,1.5218864176939668
7,331,no_back,1.6093330370390828
8,331,no_back,1.0363864119698283
9,331,no_back,0.9848895622422505
10,331,no_back,1.5483394870055085
0,332,two_back,1.548888796631099
1,332,two_back,1.5760559947484791
2,332,two_back,1.701158236990118
3,332,two_back,1.7116238591150195
4,332,two_back,1.6335118777500106
5,332,two_back,1.5730558578276848
6,332,two_back,1.6945779604885374
7,332,two_back,1.7991653431108685
8,332,two_back,1.714887160120354
9,332,two_back,1.6360837710619094
10,332,two_back,1.5504177078638746
0,332,no_back,1.5758877335756167
1,332,no_back,1.6900706825454053
2,332,no_back,1.6879483423058523
3,332,no_back,1.6997625756070829
4,332,no_back,1.6405276866238814
5,332,no_back,1.6757180079459533
6,332,no_back,1.6772947133353364
7,332,no_back,1.6429879506880654
8,332,no_back,1.6908082296951412
9,332,no_back,1.6702788068185985
10,332,no_back,1.577313205315197
0,333,two_back,1.2268858308358768
1,333,two_back,1.313408136216491
2,333,two_back,1.6105273975393637
3,333,two_back,1.6765890680221496
4,333,two_back,1.6092549259534754
5,333,two_back,1.3286539565910331
6,333,two_back,1.296612015949223
7,333,two_back,1.3866766741181586
8,333,two_back,1.6302698392679065
9,333,two_back,1.605286923253558
10,333,two_back,1.4415638038870806
0,333,no_back,1.622886388489267
1,333,no_back,1.6087481680432598
2,333,no_back,1.5314265645652865
3,333,no_back,1.5242546103062622
4,333,no_back,1.5342653844994312
5,333,no_back,1.6680995243576233
6,333,no_back,1.724882321561117
7,333,no_back,1.3622431777507937
8,333,no_back,1.2622296024361732
9,333,no_back,1.4555008948476191
10,333,no_back,1.6141875255625378
0,334,two_back,1.583206261783717
1,334,two_back,1.6552097604890095
2,334,two_back,1.8687790772329225
3,334,two_back,1.8642823782518754
4,334,two_back,1.8106870608154575
5,334,two_back,1.7819422585246378
6,334,two_back,1.6778069605735646
7,334,two_back,1.6712108692910994
8,334,two_back,1.8068553982515088
9,334,two_back,1.8236174348728402
10,334,two_back,1.7824255845127583
0,334,no_back,1.9146888004821259
1,334,no_back,1.8384419382707653
2,334,no_back,1.7874604418283782
3,334,no_back,1.7797099851177496
4,334,no_back,1.8183431497971285
5,334,no_back,1.764128300977627
6,334,no_back,1.7471703982451487
7,334,no_back,1.7804509744701116
8,334,no_back,1.677973650141837
9,334,no_back,1.7449793389390869
10,334,no_back,1.8723353780386236
0,335,two_back,1.797668132282786
1,335,two_back,1.8462500870393637
2,335,two_back,1.8132425725581278
3,335,two_back,1.8385419635380627
4,335,two_back,1.790023641137547
5,335,two_back,1.6992428422087218
6,335,two_back,1.6112126052647964
7,335,two_back,1.4934966848534759
8,335,two_back,1.4630006044325352
9,335,two_back,1.4503419069766044
10,335,two_back,1.5253609595965651
0,335,no_back,1.571585527077761
1,335,no_back,1.6108009101036884
2,335,no_back,1.5861432700278502
3,335,no_back,1.4157484249977714
4,335,no_back,1.4030534480501269
5,335,no_back,1.6951714595943774
6,335,no_back,1.7777331811430743
7,335,no_back,1.5737477387742826
8,335,no_back,1.3762314747505628
9,335,no_back,1.4290020439389155
10,335,no_back,1.713357475118564
0,336,two_back,1.4909111527028713
1,336,two_back,1.7127932645203336
2,336,two_back,1.831075239213334
3,336,two_back,1.8098485916155065
4,336,two_back,1.7870620802834325
5,336,two_back,1.6831180491661997
6,336,two_back,1.5409087553074174
7,336,two_back,1.5323632130392528
8,336,two_back,1.80280930541464
9,336,two_back,1.7556270094741648
10,336,two_back,1.5250458600290806
0,336,no_back,1.6483403767086806
1,336,no_back,1.6102516373043891
2,336,no_back,1.716043280613389
3,336,no_back,1.7663228972277252
4,336,no_back,1.7807669287964432
5,336,no_back,1.7221204685759612
6,336,no_back,1.721096737989091
7,336,no_back,1.5991651419230766
8,336,no_back,1.5241594413128023
9,336,no_back,1.6358268212920886
10,336,no_back,1.7593824523913124
0,337,two_back,1.1333824884098274
1,337,two_back,1.2942429634568422
2,337,two_back,1.5181628969820542
3,337,two_back,1.4944076396697354
4,337,two_back,1.442235534715145
5,337,two_back,1.4715755525407694
6,337,two_back,1.5657758441992504
7,337,two_back,1.5776763799181504
